,id,main_cast_id,director_code
18629,253105,1288498.0,11944
18630,112485,8829.0,10209
18631,51999,3061.0,3797
18632,47763,52785.0,8548
18633,16702,569335.0,703
18634,126016,84678.0,1767
18635,83716,1162.0,6007
18636,84001,0.0,14324
18637,278458,1333898.0,10738
18638,79940,132857.0,16555
18639,43459,96973.0,4666
18640,189076,108853.0,10957
18641,64029,232299.0,12670
18642,29483,77335.0,13678
18643,88491,86637.0,15306
18644,404471,0.0,8490
18645,79362,25691.0,10673
18646,53174,1844.0,16531
18647,84259,1229.0,6570
18648,71184,1920.0,8345
18649,37464,117714.0,8785
18650,85988,147736.0,17197
18651,84917,0.0,6654
18652,75469,10884.0,9923
18653,83732,930019.0,701
18654,215478,1382846.0,17272
18655,30596,1341.0,16324
18656,75948,1336.0,15606
18657,81870,1336.0,6237
18658,29564,980.0,12755
18659,71771,561927.0,6674
18660,16564,80631.0,11029
18661,110603,18156.0,677
18662,98079,97480.0,6569
18663,96771,118203.0,11528
18664,115656,1195614.0,10706
18665,14933,33259.0,8313
18666,73921,36278.0,8932
18667,81111,2638.0,10283
18668,106199,932160.0,1403
18669,147621,89674.0,1678
18670,247500,28463.0,4497
18671,29750,57637.0,107
18672,31400,226302.0,4396
18673,81716,592334.0,3915
18674,140632,97947.0,16473
18675,51578,55732.0,12612
18676,82762,0.0,1777
18677,70954,5293.0,3462
18678,74471,121724.0,6562
18679,108155,43843.0,17545
18680,35671,6449.0,6988
18681,71676,2963.0,10907
18682,77459,65007.0,1794
18683,158920,22227.0,1820
18684,163937,0.0,17803
18685,178595,1294285.0,15716
18686,21634,23891.0,14766
18687,70374,32205.0,15830
18688,44053,0.0,7806
18689,27902,29220.0,13785
18690,55802,0.0,567
18691,186755,36281.0,5678
18692,53798,14563.0,6968
18693,54507,228721.0,11199
18694,59017,228721.0,11199
18695,105983,108476.0,8953
18696,51875,57451.0,82
18697,73936,2037.0,2373
18698,46504,136498.0,3326
18699,147886,8487.0,14441
18700,80030,89088.0,14099
18701,26397,8975.0,-1
18702,83860,930214.0,871
18703,79890,588179.0,3249
18704,81675,592227.0,3350
18705,98096,92704.0,17624
18706,59045,30927.0,7580
18707,43026,37130.0,7042
18708,168210,517.0,-1
18709,62116,585965.0,13932
18710,70876,3087.0,11255
18711,57243,28255.0,13482
18712,29694,94842.0,14445
18713,52454,87079.0,2942
18714,71672,116931.0,3986
18715,144454,0.0,8790
18716,77495,16867.0,7458
18717,55198,24551.0,17658
18718,71254,2231.0,8576
18719,202941,1935.0,2279
18720,27709,44880.0,8473
18721,53033,2038.0,1693
18722,32708,557267.0,15408
18723,276220,5418.0,10537
18724,36427,115343.0,8459
18725,45569,133212.0,12886
18726,17790,29712.0,3516
18727,15086,11357.0,7601
18728,48458,577418.0,14094
18729,85883,545244.0,1737
18730,25831,78076.0,5636
18731,116231,1137.0,16150
18732,52264,19068.0,7578
18733,77076,1905.0,10768
18734,79707,1116333.0,10487
18735,79548,71070.0,6347
18736,184507,932275.0,17415
18737,72213,78040.0,523
18738,17345,78040.0,523
18739,57214,225694.0,12492
18740,73723,29222.0,2777
18741,25228,93380.0,8181
18742,73937,887.0,3708
18743,214349,16767.0,11846
18744,399229,0.0,10426
18745,18705,2094.0,12556
18746,75674,41901.0,11892
18747,38674,60971.0,11870
18748,46813,934254.0,5563
18749,82620,928278.0,3452
18750,59962,368.0,11396
18751,53418,13848.0,2551
18752,53420,13848.0,2551
18753,53410,13848.0,2551
18754,53403,13848.0,2551
18755,77669,110139.0,16345
18756,26642,287.0,1993
18757,49529,60900.0,935
18758,123320,0.0,9275
18759,53424,13848.0,2551
18760,44246,5118.0,5028
18761,59974,1511450.0,11808
18762,85963,4956.0,1045
18763,196784,4299.0,942
18764,119364,3799.0,14340
18765,74406,84527.0,11210
18766,53414,13848.0,2551
18767,53419,21303.0,2551
18768,47650,13848.0,2551
18769,68450,81948.0,3226
18770,79108,142995.0,9395
18771,64288,214413.0,9967
18772,167112,0.0,17300
18773,288098,1888850.0,12291
18774,46101,134829.0,9781
18775,74387,57599.0,11544
18776,267197,1047159.0,6864
18777,178543,121798.0,4551
18778,288291,0.0,15099
18779,80184,34018.0,999
18780,52349,24891.0,17932
18781,3051,20141.0,6881
18782,48373,140369.0,11225
18783,47682,10730.0,10395
18784,20683,570254.0,17657
18785,77949,15556.0,12369
18786,41411,1003.0,14670
18787,45595,76792.0,8992
18788,28524,44222.0,10817
18789,92117,78895.0,12763
18790,37928,119143.0,1452
18791,91010,1231.0,7498
18792,216672,38882.0,4100
18793,63493,17178.0,11252
18794,42507,121149.0,7782
18795,64688,38673.0,13416
18796,82532,41088.0,7488
18797,14346,52997.0,2041
18798,61020,14970.0,8267
18799,261035,118633.0,7257
18800,293097,1364489.0,8947
18801,37942,3337.0,6789
18802,25435,5892.0,17524
18803,144326,8252.0,10007
18804,170936,1547.0,317
18805,64786,239852.0,15069
18806,79374,83012.0,15004
18807,81796,529.0,7207
18808,59421,75914.0,2645
18809,70585,3492.0,5748
18810,54358,1032116.0,8532
18811,81390,27755.0,8980
18812,28063,99527.0,13969
18813,67748,549319.0,9082
18814,61984,234641.0,16225
18815,52826,16170.0,16763
18816,113038,1056205.0,16275
18817,45273,147.0,2622
18818,95675,71580.0,4120
18819,36944,116518.0,16748
18820,114412,0.0,5318
18821,213938,1274877.0,740
18822,273807,0.0,3827
18823,79754,28519.0,4504
18824,64108,21523.0,15238
18825,99698,1188416.0,4990
18826,145504,1293271.0,8714
18827,229670,342911.0,9125
18828,42147,1973.0,4902
18829,55245,213613.0,10397
18830,80304,23659.0,11215
18831,56591,102429.0,547
18832,83195,929322.0,17752
18833,40056,90130.0,8353
18834,48038,58019.0,10926
18835,79221,131696.0,12015
18836,214857,76527.0,-1
18837,80767,928918.0,3711
18838,82533,45400.0,17417
18839,74237,0.0,7828
18840,64992,240168.0,2979
18841,61895,0.0,14626
18842,67696,16897.0,15528
18843,33569,52913.0,1529
18844,81025,5081.0,9874
18845,77553,8229.0,14079
18846,35435,114299.0,9402
18847,44734,114299.0,9402
18848,89191,1608035.0,3443
18849,158068,7450.0,15259
18850,94204,57451.0,2725
18851,57165,65731.0,8624
18852,44032,89888.0,1394
18853,362758,150977.0,17429
18854,96398,76793.0,16527
18855,42998,5685.0,13969
18856,74308,3490.0,16858
18857,100656,82833.0,16345
18858,26881,19138.0,12312
18859,75576,31837.0,11273
18860,86820,5293.0,66
18861,10679,6674.0,16600
18862,28533,5685.0,13969
18863,74777,551462.0,11882
18864,70845,0.0,10194
18865,71552,21593.0,8542
18866,66895,998484.0,6822
18867,94329,113732.0,5425
18868,22970,210824.0,4355
18869,81342,2405.0,3706
18870,74306,155649.0,1954
18871,87098,68812.0,16303
18872,80432,21315.0,8900
18873,2929,28972.0,6886
18874,72958,567724.0,16273
18875,178535,1161051.0,16393
18876,51991,4166.0,7603
18877,251797,0.0,4606
18878,28136,32544.0,3056
18879,43309,111578.0,8291
18880,28912,102362.0,1228
18881,37586,141974.0,15269
18882,256044,1801830.0,739
18883,73889,17068.0,5092
18884,36228,935934.0,12147
18885,37084,116560.0,8767
18886,85052,35070.0,14885
18887,85050,35747.0,15681
18888,39172,16441.0,384
18889,258227,1118812.0,3380
18890,72551,931266.0,8744
18891,85033,65007.0,7586
18892,91070,78080.0,9245
18893,14686,113001.0,6976
18894,75132,3035.0,4108
18895,56180,542239.0,6075
18896,92182,550843.0,2741
18897,75778,2039.0,3985
18898,274325,30613.0,15427
18899,42960,122402.0,11846
18900,76489,52601.0,1948
18901,70436,3036.0,7208
18902,76346,9188.0,9475
18903,54271,3131.0,16861
18904,62764,1204.0,16277
18905,44833,60900.0,13206
18906,50365,1925.0,14604
18907,206953,219396.0,4683
18908,45993,24551.0,9405
18909,206997,118608.0,-1
18910,73872,35102.0,4652
18911,28715,1905.0,7942
18912,82327,126726.0,11464
18913,74534,2440.0,8377
18914,41120,191275.0,14911
18915,58287,0.0,10021
18916,111037,8857.0,17227
18917,77881,208705.0,17686
18918,91292,167449.0,16736
18919,109979,1047948.0,4493
18920,73211,1640.0,10803
18921,40720,60899.0,8162
18922,60405,67600.0,11627
18923,86455,935746.0,9389
18924,91356,19274.0,12080
18925,63310,73381.0,11766
18926,86727,24421.0,13544
18927,84404,0.0,9972
18928,74447,221082.0,12693
18929,18591,3967.0,7974
18930,86416,34754.0,17473
18931,84660,1497466.0,15006
18932,255772,1603926.0,11434
18933,75802,1579.0,16264
18934,39509,123055.0,16848
18935,88609,936943.0,6612
18936,84820,238960.0,7542
18937,31967,2.0,17144
18938,45347,430471.0,13440
18939,121942,1135262.0,7868
18940,53191,0.0,9667
18941,54081,87328.0,13617
18942,37434,57137.0,4993
18943,86975,937884.0,14389
18944,48646,30290.0,2653
18945,138719,1109738.0,5656
18946,56325,231075.0,11576
18947,319656,109887.0,8571
18948,37467,85940.0,15664
18949,37329,1905.0,14974
18950,72207,41088.0,12334
18951,194498,0.0,14094
18952,19757,120000.0,8021
18953,85621,30737.0,8031
18954,61410,8930.0,4286
18955,111304,1051832.0,9659
18956,74402,11546.0,6377
18957,68752,2228.0,10008
18958,28891,84223.0,12226
18959,25154,7399.0,16672
18960,73336,12851.0,16570
18961,23281,9070.0,5207
18962,328918,160432.0,13988
18963,31223,107812.0,1697
18964,83330,141433.0,16678
18965,70386,3496.0,12951
18966,67660,8177.0,16587
18967,77877,29222.0,15142
18968,48008,11023.0,497
18969,145878,20501.0,2295
18970,304375,4302.0,17458
18971,84569,0.0,2118
18972,242621,3152.0,6396
18973,17347,87674.0,1655
18974,43373,1515.0,6282
18975,284694,14792.0,-1
18976,79042,0.0,10979
18977,73563,61831.0,13354
18978,72387,976.0,1905
18979,106373,26739.0,4549
18980,28238,20049.0,5986
18981,89287,42741.0,4205
18982,105583,1013947.0,8586
18983,253808,591049.0,11875
18984,106605,595213.0,10206
18985,91352,45124.0,12337
18986,159900,1448379.0,7168
18987,162284,17753.0,17319
18988,61361,37758.0,16423
18989,57119,52851.0,14893
18990,148371,108018.0,17731
18991,15135,33430.0,8304
18992,66125,6164.0,9701
18993,88478,189230.0,14220
18994,131476,0.0,12483
18995,25799,85666.0,15484
18996,62213,85.0,16541
18997,13486,78036.0,14766
18998,84177,0.0,5326
18999,58390,1074549.0,10520
19000,140781,1113296.0,3627
19001,89326,29221.0,231
19002,92000,11826.0,5595
19003,40161,59860.0,15435
19004,135686,947462.0,15168
19005,77957,34199.0,5409
19006,63946,556166.0,4171
19007,82624,928301.0,8832
19008,59835,6523.0,5680
19009,92493,100.0,12230
19010,50037,134708.0,12792
19011,47479,7447.0,12958
19012,23683,131059.0,16572
19013,79934,87341.0,15267
19014,73963,51684.0,5281
19015,73881,576401.0,7576
19016,159907,1448379.0,7168
19017,200157,11181.0,-1
19018,26815,85034.0,15447
19019,103243,1033157.0,15485
19020,84496,12950.0,13984
19021,111188,1293509.0,10740
19022,258253,934996.0,6770
19023,51823,18992.0,13656
19024,61979,77122.0,5046
19025,76493,6730.0,9838
19026,80169,1515351.0,15868
19027,73517,127303.0,9785
19028,73600,88811.0,7180
19029,37497,117809.0,696
19030,93084,6588.0,6091
19031,28500,11181.0,-1
19032,231763,0.0,-1
19033,86850,0.0,8566
19034,14400,25089.0,9118
19035,48620,17832.0,16542
19036,76011,64838.0,6402
19037,22683,9777.0,16454
19038,132122,31989.0,13705
19039,110573,236906.0,7532
19040,362151,992848.0,11944
19041,288165,586258.0,15531
19042,97038,1012065.0,17311
19043,167408,10501.0,8767
19044,41154,2888.0,1575
19045,58595,37917.0,14752
19046,199196,0.0,11312
19047,140036,121780.0,14172
19048,122341,0.0,15402
19049,109016,29519.0,14445
19050,118131,14481.0,16651
19051,86812,222330.0,17853
19052,31559,7664.0,896
19053,27646,820.0,112
19054,39401,54450.0,13975
19055,25121,93193.0,2518
19056,77561,3872.0,9546
19057,93856,49915.0,2023
19058,78206,8789.0,17222
19059,80742,25256.0,7461
19060,161460,3150.0,13229
19061,63773,42156.0,5892
19062,72197,3291.0,13297
19063,85546,19866.0,3259
19064,111839,2227.0,13448
19065,26864,27058.0,10333
19066,94363,56734.0,4062
19067,70981,87722.0,14156
19068,111440,1046143.0,12327
19069,44997,0.0,2985
19070,35691,15905.0,3826
19071,92591,70851.0,14063
19072,79990,35070.0,14577
19073,101288,4068.0,13436
19074,77084,20275.0,9963
19075,36334,4110.0,14001
19076,12645,2165.0,1529
19077,169747,574170.0,3294
19078,169022,531736.0,7916
19079,86555,1812.0,15060
19080,50077,17067.0,9238
19081,48392,140395.0,12602
19082,155953,1049511.0,10221
19083,106020,9221.0,14387
19084,104396,110347.0,17502
19085,50647,22226.0,3911
19086,85293,31550.0,17227
19087,43598,14974.0,6553
19088,83666,62.0,17408
19089,45054,23458.0,14585
19090,72477,65731.0,732
19091,82825,35068.0,16066
19092,103269,11680.0,11513
19093,79382,586790.0,6480
19094,61296,3829.0,283
19095,80151,73980.0,3247
19096,80389,2461.0,181
19097,109554,1046822.0,12708
19098,26583,23880.0,9437
19099,50601,36669.0,13919
19100,45244,550853.0,12643
19101,49830,98670.0,8362
19102,13640,2059.0,9891
19103,44473,150599.0,13930
19104,37000,143737.0,13476
19105,54484,56903.0,8398
19106,60592,87663.0,9999
19107,109379,1295552.0,17302
19108,169652,78539.0,2426
19109,110650,10767.0,13369
19110,64836,235322.0,13454
19111,25564,30510.0,10090
19112,61125,232400.0,790
19113,85435,221581.0,15754
19114,79995,227.0,9005
19115,12255,589.0,15524
19116,83723,6856.0,7848
19117,49014,11288.0,3667
19118,68472,543530.0,2086
19119,72358,776.0,2146
19120,72334,12898.0,346
19121,201703,26469.0,13984
19122,84332,119592.0,3115
19123,80321,7399.0,4747
19124,71326,229475.0,2363
19125,109018,82405.0,14099
19126,64456,7665.0,8767
19127,65421,543200.0,9409
19128,43337,985119.0,9409
19129,68818,9880.0,11152
19130,84355,45407.0,10399
19131,20847,86634.0,13812
19132,48210,5676.0,16419
19133,39144,85287.0,3302
19134,39145,65510.0,3302
19135,22855,34947.0,14931
19136,55215,26088.0,11876
19137,56191,112278.0,16387
19138,48393,51902.0,11843
19139,66956,545671.0,7527
19140,46469,136293.0,8301
19141,116776,122480.0,9301
19142,39100,90496.0,3302
19143,62177,9015.0,10815
19144,13313,62050.0,893
19145,63193,222129.0,13380
19146,379689,1570067.0,9108
19147,52462,146028.0,3274
19148,39101,85286.0,3302
19149,13761,65529.0,16710
19150,86467,11288.0,3984
19151,76494,6941.0,9599
19152,81836,1243.0,17586
19153,212622,14882.0,6565
19154,72331,239996.0,16620
19155,3556,32786.0,2276
19156,42621,3636.0,7164
19157,89874,1195997.0,1766
19158,44877,34847.0,12533
19159,195056,105056.0,1032
19160,81115,13577.0,7155
19161,68684,553504.0,8761
19162,27550,55885.0,10709
19163,92352,2434.0,8120
19164,173891,74874.0,5572
19165,18150,0.0,1715
19166,96399,52605.0,3961
19167,40171,83014.0,4276
19168,34494,5412.0,5008
19169,86157,237495.0,15270
19170,154115,66717.0,6432
19171,80585,143240.0,146
19172,88005,4495.0,10228
19173,13042,8010.0,4317
19174,13932,7918.0,1998
19175,29860,98102.0,6990
19176,48747,3895.0,3917
19177,13062,7918.0,2261
19178,13933,0.0,10815
19179,44095,0.0,2176
19180,28380,100623.0,4042
19181,72105,13240.0,15347
19182,100046,51856.0,9974
19183,13927,0.0,8359
19184,77930,38673.0,15974
19185,67619,0.0,2771
19186,39103,85286.0,3302
19187,24752,85286.0,12017
19188,52639,14372.0,6391
19189,151168,1131079.0,14237
19190,171108,0.0,-1
19191,26974,1134170.0,15006
19192,24729,16619.0,4112
19193,83770,9828.0,17358
19194,50590,59283.0,8638
19195,105795,0.0,1925
19196,39104,90496.0,3302
19197,34433,112362.0,15445
19198,78999,21111.0,9637
19199,76333,34057.0,12149
19200,95516,48.0,6138
19201,1930,37625.0,10596
19202,378452,9221.0,-1
19203,39105,85286.0,17723
19204,148811,1704439.0,8586
19205,21506,124641.0,9780
19206,86985,71156.0,2821
19207,38728,228532.0,16223
19208,42226,39298.0,17297
19209,23823,90582.0,3986
19210,16624,1429380.0,17502
19211,57800,5723.0,15887
19212,84175,1055235.0,1671
19213,46223,40943.0,17045
19214,173580,141600.0,2482
19215,61111,14011.0,11505
19216,98548,62064.0,524
19217,86664,551776.0,9767
19218,71722,228532.0,16237
19219,264393,108018.0,17731
19220,131653,51406.0,12483
19221,200281,1181023.0,14721
19222,99934,85425.0,5644
19223,82525,59175.0,12644
19224,25913,34521.0,13427
19225,104997,1037333.0,13394
19226,155288,21321.0,10320
19227,16059,587170.0,5697
19228,52311,5588.0,8270
19229,86980,934151.0,15689
19230,208988,65827.0,-1
19231,57346,10401.0,-1
19232,66025,9781.0,13642
19233,105567,11370.0,2333
19234,11680,11187.0,10275
19235,5965,18702.0,7240
19236,31218,220448.0,12362
19237,13926,0.0,8359
19238,40770,124577.0,9448
19239,75810,111830.0,3231
19240,59706,2922.0,17517
19241,13929,10.0,7325
19242,96534,44651.0,15720
19243,60003,58006.0,10590
19244,103370,80602.0,16988
19245,32050,3895.0,4252
19246,62289,4688.0,3198
19247,80468,18472.0,6980
19248,51794,117640.0,10471
19249,53804,85881.0,1036
19250,31680,128039.0,8115
19251,83191,1926.0,15853
19252,80035,7399.0,252
19253,65997,548763.0,17216
19254,57215,15214.0,6979
19255,193976,67849.0,11616
19256,276165,67849.0,11616
19257,93676,116606.0,14482
19258,84165,1146.0,9004
19259,45945,133028.0,2938
19260,50053,13473.0,16940
19261,279159,1335339.0,9533
19262,183386,1485132.0,8554
19263,44125,130301.0,712
19264,43580,1226732.0,6318
19265,61015,0.0,6892
19266,73567,10297.0,17487
19267,172214,3001.0,10244
19268,82877,9979.0,7108
19269,44251,115790.0,15445
19270,50388,119143.0,9315
19271,19575,38581.0,3174
19272,39106,90496.0,17723
19273,39107,90496.0,15445
19274,55184,1146052.0,16392
19275,148807,1900079.0,8586
19276,14863,28238.0,4223
19277,86593,8397.0,4088
19278,72843,22970.0,597
19279,78571,380.0,13090
19280,43852,71784.0,17890
19281,43858,71784.0,14353
19282,101325,7570.0,9940
19283,102431,656.0,4240
19284,16716,2387.0,3748
19285,52906,3150.0,17230
19286,61539,233278.0,15252
19287,13928,0.0,8359
19288,13930,7883.0,13753
19289,103332,17142.0,8601
19290,64635,72466.0,9997
19291,25048,39187.0,15387
19292,73943,6408.0,13787
19293,55680,94791.0,15808
19294,75229,87722.0,13634
19295,22059,747.0,12628
19296,65035,42627.0,5762
19297,32171,148351.0,11134
19298,103747,1034704.0,9387
19299,75446,0.0,13217
19300,28465,23880.0,9437
19301,56909,5412.0,12804
19302,37545,188900.0,354
19303,39108,90496.0,12017
19304,39323,90496.0,12017
19305,73335,20495.0,3665
19306,34125,111908.0,16318
19307,8736,24040.0,12667
19308,16130,4165.0,11778
19309,109459,27580.0,3486
19310,320917,1417759.0,9681
19311,35402,25383.0,4182
19312,80410,16644.0,17033
19313,51365,1019.0,1126
19314,39324,1686.0,17723
19315,18095,90496.0,12709
19316,94570,1090546.0,17496
19317,76696,562363.0,6081
19318,68143,120760.0,5889
19319,102630,16644.0,4511
19320,122924,16644.0,17504
19321,18443,102750.0,7703
19322,155341,1136479.0,11652
19323,38256,3623.0,5371
19324,58159,227460.0,17428
19325,49084,48514.0,13647
19326,81436,1279964.0,6292
19327,105978,15425.0,8602
19328,94548,1502025.0,1840
19329,100683,15111.0,8332
19330,59296,16855.0,4064
19331,13676,63978.0,13145
19332,85593,1001968.0,16120
19333,37724,8784.0,14932
19334,131997,221587.0,12483
19335,58383,522.0,5133
19336,77287,88811.0,7180
19337,20106,22306.0,4769
19338,21145,2415.0,1710
19339,63988,51576.0,37
19340,77953,23659.0,7498
19341,116019,125585.0,2994
19342,85414,10822.0,5374
19343,82696,5064.0,3708
19344,24410,43661.0,15446
19345,70872,1056768.0,9779
19346,38202,51576.0,11687
19347,36996,51576.0,4782
19348,84327,1081078.0,9887
19349,118984,529.0,13103
19350,20499,51576.0,17537
19351,100910,30003.0,4529
19352,45792,70696.0,5972
19353,8266,1957.0,7599
19354,314070,1234560.0,15664
19355,51190,143504.0,10804
19356,50090,20738.0,6613
19357,77068,17290.0,10959
19358,46888,1108668.0,7278
19359,49958,63315.0,8817
19360,32327,196332.0,6209
19361,50696,76975.0,15500
19362,133523,1097461.0,12483
19363,43121,7450.0,6491
19364,133373,55980.0,7868
19365,71719,140103.0,9659
19366,79771,18262.0,114
19367,34800,18897.0,12101
19368,21537,990468.0,12101
19369,68649,120913.0,17724
19370,84383,19429.0,13192
19371,126420,13506.0,13803
19372,104241,108018.0,17731
19373,93188,20710.0,2883
19374,120271,0.0,16092
19375,75595,36594.0,4592
19376,95506,140103.0,9659
19377,78263,88811.0,6817
19378,38034,18897.0,12101
19379,77174,113505.0,2709
19380,82650,89819.0,3639
19381,40572,18897.0,15909
19382,208579,1019359.0,11875
19383,97088,36837.0,17106
19384,265579,55762.0,17106
19385,36859,51576.0,659
19386,75680,1363637.0,17044
19387,458428,1820237.0,1602
19388,79224,21687.0,6180
19389,85836,18056.0,16220
19390,84203,12640.0,2933
19391,84184,80591.0,9981
19392,293094,232311.0,8951
19393,121210,81051.0,8044
19394,118013,0.0,-1
19395,109513,40462.0,3838
19396,14196,5025.0,7406
19397,109584,3129.0,14737
19398,73846,20212.0,17263
19399,93934,130030.0,2531
19400,14128,81667.0,8339
19401,83384,151431.0,16679
19402,84289,1220738.0,8273
19403,76360,34517.0,1366
19404,1556,17538.0,16904
19405,118624,1073874.0,13565
19406,49526,24045.0,3767
19407,83539,233207.0,11924
19408,101482,121002.0,13632
19409,30785,141.0,5300
19410,42152,233397.0,6756
19411,71864,9278.0,13269
19412,82633,10959.0,8320
19413,57330,225932.0,9699
19414,71668,31838.0,8304
19415,71725,110976.0,4397
19416,89691,59860.0,3643
19417,31074,52374.0,559
19418,84340,113373.0,11865
19419,26556,94006.0,13092
19420,202043,15735.0,-1
19421,216035,15735.0,15059
19422,137625,39274.0,13176
19423,90061,0.0,7742
19424,263946,15735.0,-1
19425,84334,1132085.0,10502
19426,77883,47296.0,12613
19427,127521,15111.0,4865
19428,119698,1070853.0,15515
19429,48034,33161.0,6041
19430,110491,1049457.0,3154
19431,79694,45827.0,16671
19432,83540,118034.0,2429
19433,108762,92428.0,474
19434,376394,1559481.0,2952
19435,263947,15735.0,-1
19436,215999,15735.0,8377
19437,134012,1097461.0,12483
19438,191402,0.0,16659
19439,83403,21063.0,8822
19440,239368,0.0,16567
19441,39369,37758.0,6999
19442,12677,64.0,9639
19443,79034,136761.0,7034
19444,27349,19153.0,13448
19445,40629,10713.0,8393
19446,67429,18177.0,17506
19447,83660,81448.0,8090
19448,84174,205.0,10070
19449,83686,51329.0,2128
19450,84344,936415.0,10452
19451,53336,14882.0,13757
19452,35623,52690.0,4366
19453,86785,1122715.0,5133
19454,27146,3508.0,17506
19455,189472,100667.0,10543
19456,114150,84223.0,7429
19457,77948,73968.0,10431
19458,84281,15091.0,16672
19459,46493,24551.0,11938
19460,112090,6640.0,7275
19461,85341,129317.0,2279
19462,37661,723.0,2581
19463,130458,0.0,2335
19464,89708,1163023.0,14629
19465,67166,78076.0,2697
19466,59967,24045.0,13956
19467,84188,43366.0,3203
19468,122080,258776.0,2167
19469,87428,19292.0,15191
19470,26505,1281.0,10286
19471,15895,78912.0,7238
19472,28218,102439.0,7999
19473,97795,21633.0,2379
19474,70808,559686.0,15240
19475,81215,80474.0,710
19476,94108,55758.0,13705
19477,71827,140102.0,11116
19478,149145,3830.0,13474
19479,126278,113.0,13176
19480,84329,8924.0,7085
19481,122492,1076272.0,8950
19482,77461,582046.0,12155
19483,84169,1081077.0,665
19484,24421,78110.0,13198
19485,82510,665167.0,13058
19486,117408,1014273.0,-1
19487,61854,0.0,3432
19488,96973,3968.0,4038
19489,16640,426.0,4427
19490,71679,63.0,13086
19491,87825,190.0,14384
19492,88075,7664.0,14445
19493,89455,3293.0,5051
19494,148857,71514.0,10674
19495,157903,30212.0,8277
19496,43599,76974.0,14702
19497,70090,25155.0,14869
19498,74103,571183.0,12607
19499,84347,10557.0,8090
19500,100529,45400.0,3578
19501,68722,73421.0,13079
19502,85339,129317.0,2279
19503,191600,10158.0,5206
19504,49049,1372.0,13196
19505,179251,108719.0,14688
19506,137145,21318.0,10081
19507,60599,1205.0,12322
19508,98369,17347.0,15906
19509,20069,28782.0,5808
19510,42399,55912.0,13623
19511,129535,2434.0,5240
19512,84190,0.0,6338
19513,78464,1063493.0,239
19514,97933,234880.0,150
19515,106124,11736.0,17112
19516,53909,6497.0,17845
19517,64454,32059.0,13243
19518,4822,39601.0,17230
19519,55723,19148.0,14335
19520,67441,6657.0,6363
19521,48654,28476.0,16349
19522,19823,2224.0,7638
19523,112973,59196.0,13077
19524,38091,17093.0,11152
19525,122930,11150.0,7876
19526,128280,1086523.0,5998
19527,77016,131.0,3625
19528,52432,77158.0,14688
19529,84348,928453.0,11174
19530,47059,0.0,5318
19531,47462,1334121.0,1826
19532,84892,33235.0,15778
19533,103663,1019.0,16502
19534,103328,8170.0,10042
19535,111174,215019.0,14148
19536,115712,1061942.0,6143
19537,52767,39379.0,13706
19538,91911,30111.0,10069
19539,102784,142322.0,205
19540,88036,8851.0,14893
19541,68663,8534.0,5570
19542,51996,17141.0,7934
19543,75638,10205.0,14533
19544,81830,16483.0,-1
19545,82675,3896.0,12662
19546,82390,29222.0,9961
19547,101803,7767.0,13004
19548,83589,613035.0,17440
19549,38719,109088.0,565
19550,76703,148082.0,14869
19551,97310,1004550.0,7065
19552,17165,23988.0,12550
19553,223195,290.0,3744
19554,270372,1320811.0,6337
19555,148408,544842.0,4850
19556,255948,9671.0,12195
19557,128203,116157.0,11846
19558,88273,1019.0,12471
19559,82505,72129.0,10943
19560,128564,1081736.0,9501
19561,86703,28639.0,2942
19562,83670,14965.0,6690
19563,127700,1085570.0,7426
19564,42203,21605.0,13718
19565,45397,86318.0,8500
19566,126509,0.0,4154
19567,77462,78216.0,14834
19568,85735,78216.0,5345
19569,91913,238163.0,14841
19570,83801,23669.0,17210
19571,79172,39657.0,11163
19572,104557,8635.0,4547
19573,64071,15978.0,9978
19574,168217,1156984.0,8277
19575,86597,10860.0,12831
19576,110160,26100.0,17599
19577,101731,192.0,14217
19578,74830,61178.0,8829
19579,82096,19549.0,13997
19580,80271,76594.0,10170
19581,64897,11544.0,7532
19582,105348,544652.0,7322
19583,110146,40477.0,17377
19584,142585,11066.0,9810
19585,84342,21411.0,6688
19586,15936,21043.0,6295
19587,104306,28828.0,4929
19588,75318,0.0,4510
19589,97365,8293.0,7025
19590,131360,1411405.0,8277
19591,124597,1080279.0,9303
19592,42628,142405.0,6149
19593,124423,1080008.0,6481
19594,81678,89534.0,1369
19595,41996,14298.0,10053
19596,103640,1034470.0,6137
19597,10089,63203.0,2542
19598,123359,557879.0,202
19599,84577,5576.0,9469
19600,70667,76556.0,8045
19601,101267,111455.0,3354
19602,130717,80647.0,13632
19603,57230,86663.0,9650
19604,43687,51762.0,12960
19605,134738,4690.0,7180
19606,71720,140103.0,16903
19607,135312,14730.0,13280
19608,170263,6648.0,9125
19609,197726,11181.0,9466
19610,100085,1023402.0,10983
19611,370044,0.0,6887
19612,76960,0.0,16830
19613,273029,0.0,7516
19614,53898,4514.0,6399
19615,77269,0.0,5457
19616,112678,0.0,7450
19617,170517,7505.0,5521
19618,110336,14572.0,6424
19619,91250,3238.0,2889
19620,131671,3265.0,14090
19621,262243,155890.0,3736
19622,537,7275.0,16035
19623,84180,18023.0,10981
19624,47405,1184823.0,13397
19625,135547,1102468.0,5757
19626,90125,1024815.0,9494
19627,62214,49918.0,16541
19628,15004,83330.0,3427
19629,61372,1219901.0,8398
19630,151232,35896.0,6375
